department,commodity_desc,category_sales,units,household_count,household_penetration,basket_penetration,discount_rate,first_year_sales,second_year_sales,sales_growth,sales_growth_rate,mean_period_sales,sd_period_sales,sales_coefficient_of_variation,household_engagement_change,small_group_flag,high_sales_declining_flag,high_penetration_low_spend_flag
GROCERY,SUGARS/SWEETNERS,27505.620000002284,12855.0,1872,0.7488,0.03724989511147119,0.07353797111914713,12352.919999999896,15152.699999999984,2799.780000000088,0.2266492456844302,3438.202499999962,954.6785566992692,0.27766792581276983,379.0,0,0,0
GROCERY,SYRUPS/TOPPINGS,2707.9300000000108,1411.0,575,0.23,0.003848323953646504,0.08579502103265967,1248.2300000000055,1459.7000000000064,211.47000000000094,0.16941589290435258,338.49125,76.30373618216322,0.2254230683427215,25.0,0,0,0
GROCERY,TEAS,11625.350000000131,4328.0,1109,0.4436,0.012651726682194992,0.09906220042298365,5445.4299999999575,6179.919999999943,734.4899999999852,0.13488191015218098,1453.1687500000023,316.69000550053477,0.21793064673358428,155.0,0,0,0
GROCERY,VEGETABLES - SHELF STABLE,57690.049999996474,77503.0,2138,0.8552,0.08174433240259835,0.2099954590868742,26715.2900000007,30974.76000000094,4259.470000000241,0.15943940717095453,7211.256249999983,2259.506575199472,0.31333050676149216,664.0,0,0,0
GROCERY,WAREHOUSE SNACKS,15848.49000000028,10633.0,1528,0.6112,0.023704807511465403,0.14128995413994863,7474.409999999883,8374.079999999725,899.6699999998418,0.12036669115018521,1981.0612499999986,599.4589909109077,0.3025948798457938,189.0,0,0,1
GROCERY,WATER - CARBONATED/FLVRD DRINK,63873.09999999869,30061.0,1891,0.7564,0.06517194485033492,0.13363073572163797,28503.030000002444,35370.07000000329,6867.040000000845,0.24092315799408892,7984.137499999827,2000.875811429607,0.2506063818953081,329.0,0,0,0
GROCERY,YOGURT,59341.22000000063,74032.0,1778,0.7112,0.06367095383457994,0.19573839564083625,26514.379999998142,32826.8400000016,6312.460000003455,0.2380768473561855,7417.652500000027,1963.186807039938,0.26466416525173303,422.0,0,0,0
HBC,INFANT CARE PRODUCTS,9.42,4.0,4,0.0016,1.4467383284385354e-05,0.12453531598513012,9.42,0.0,-9.42,-1.0,9.42,,,,1,0,0
HOUSEWARES,UNKNOWN,2.99,1.0,1,0.0004,3.6168458210963385e-06,0.0,2.99,0.0,-2.99,-1.0,2.99,,,,1,0,0
KIOSK-GAS,COUPON/MISC ITEMS,514685.72000001057,221135270.0,1359,0.5436,0.07331708163944388,0.03237927017263668,213910.01000000088,300775.71000000334,86865.70000000246,0.4060852505219466,64335.71499999997,23609.43135099064,0.3669723939648553,356.0,0,0,0
KIOSK-GAS,FUEL,29536.56,119617.0,346,0.1384,0.0064669203281202525,8.903426261857553e-05,8991.76,20544.8,11553.039999999999,1.2848474603414681,3692.07,1910.6590389780615,0.5175034706758164,83.0,0,0,0
MEAT,(CORP USE ONLY),283.4,76.0,54,0.0216,0.00022062759508687663,0.0,124.26,159.14,34.87999999999998,0.28070175438596473,35.425000000000004,20.43537129586835,0.5768629864747593,0.0,0,0,0
MEAT,BACON,0.3,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,0.3,0.3,,0.3,,,,1,0,0
MEAT,BEEF,312103.2199999927,65576.0,2238,0.8952,0.1328575975463318,0.17186996810393093,143451.45999999988,168651.76000000257,25200.300000002695,0.17567126887382475,39012.90250000008,9147.7227415223,0.2344794197643275,561.0,0,0,0
MEAT,CHICKEN,94342.84999999925,26042.0,1891,0.7564,0.054505866523921816,0.38776669696807853,44996.04999999985,49346.79999999976,4350.749999999913,0.09669182072648437,11792.856250000008,2848.811499209242,0.24157095099071016,340.0,0,0,0
MEAT,EXOTIC GAME/FOWL,1387.160000000001,261.0,132,0.0528,0.000726986010040364,0.18138952984013257,528.1000000000003,859.0600000000006,330.9600000000004,0.6266994887331949,173.39500000000004,128.05130924750443,0.7384948196170847,29.0,0,0,0
MEAT,LAMB,1307.4299999999994,293.0,64,0.0256,0.0006437985561551482,0.04164925783397471,505.29,802.1400000000001,296.8500000000001,0.5874844148904591,163.42874999999998,86.51418388044817,0.5293694278420913,8.0,0,0,0
MEAT,LUNCHMEAT,2.2,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,2.2,2.2,,2.2,,,,1,0,0
MEAT,MEAT - MISC,42.68,17.0,8,0.0032,3.978530403205972e-05,0.0,7.870000000000001,34.81,26.94,3.423125794155019,8.536,13.016897863930563,1.5249411743123902,,1,0,0
MEAT,MEAT SUPPLIES,71.64,25.0,10,0.004,5.7869533137541416e-05,0.0,38.8,32.84,-5.959999999999994,-0.15360824742268026,11.94,7.2400331490953835,0.6063679354351242,,1,0,0
MEAT,MISCELLANEOUS,0.95,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,0.95,0.95,,0.95,,,,1,0,0
MEAT,PORK,90263.36000000048,18235.0,1698,0.6792,0.044791018648457054,0.29548915202170734,41931.600000000115,48331.76000000014,6400.160000000025,0.15263333619513703,11282.919999999986,2812.4479831989765,0.24926596866759493,347.0,0,0,0
MEAT,RW FRESH PROCESSED MEAT,58.77000000000001,34.0,17,0.0068,9.765483716960114e-05,0.11756756756756756,31.350000000000005,27.419999999999998,-3.930000000000007,-0.12535885167464134,7.3462499999999995,4.486497002912501,0.6107193470018719,2.0,1,0,0
MEAT,SMOKED MEATS,27126.22000000042,4554.0,1160,0.464,0.014221437768550803,0.15163249841045376,11713.22999999994,15412.989999999922,3699.759999999982,0.3158616367987311,3390.777499999992,1556.013015018555,0.45889564119691095,263.0,0,0,0
MEAT,TURKEY,21258.67,3858.0,972,0.3888,0.01012355145324865,0.30090470432436245,10021.409999999909,11237.259999999898,1215.8499999999894,0.12132524265547467,2657.333749999995,2170.1204776360496,0.816653338195119,161.0,0,0,0
MEAT,VEAL,537.9600000000003,139.0,65,0.026,0.00037253511957292286,0.0,405.8000000000001,132.15999999999997,-273.64000000000016,-0.6743223262690983,67.245,48.49818258745078,0.721216188377586,4.0,0,0,0
MEAT-PCKGD,BACON,45436.41000000061,15981.0,1693,0.6772,0.03935128253352816,0.2709629552850179,20889.960000000403,24546.450000000677,3656.4900000002744,0.17503575880471786,5679.551249999957,1339.817850332499,0.23590206186316376,324.0,0,0,0
MEAT-PCKGD,BREAKFAST SAUSAGE/SANDWICHES,46085.22000000078,17224.0,1692,0.6768,0.03972743449892218,0.23096516456532204,21624.68000000052,24460.54000000094,2835.860000000419,0.13113997525051704,5760.652499999949,1518.2233279701632,0.2635505835441691,434.0,0,0,0
MEAT-PCKGD,DINNER SAUSAGE,42889.20000000032,16091.0,1744,0.6976,0.03577783886228498,0.2469161880570668,19883.86000000011,23005.34000000054,3121.480000000429,0.15698561546904935,5361.149999999911,1344.894603868335,0.25085934992834696,207.0,0,0,0
MEAT-PCKGD,FROZEN MEAT,50911.020000000164,12586.0,1566,0.6264,0.029777491645086154,0.17196620987202685,22662.900000000678,28248.1200000013,5585.220000000623,0.2464477185179503,6363.877499999893,1766.004362336826,0.27750445578766336,278.0,0,0,0
MEAT-PCKGD,FROZEN PACKAGE MEAT,12.99,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,12.99,12.99,,12.99,,,,1,0,0
MEAT-PCKGD,HEAT/SERVE,28240.17000000162,7665.0,1212,0.4848,0.019125880701957438,0.13124544321903392,12790.32999999958,15449.839999999525,2659.5099999999456,0.2079313043525877,3530.021249999957,958.443955682277,0.2715122340077382,204.0,0,0,0
MEAT-PCKGD,HOT DOGS,33983.230000003736,18364.0,1788,0.7152,0.039778070340417526,0.3456891598815648,15424.290000000057,18558.940000000446,3134.650000000389,0.20322815507231629,4247.9037499999295,1188.57414113278,0.2798025122703874,161.0,0,0,0
MEAT-PCKGD,LUNCHMEAT,93064.24000000335,46290.0,2147,0.8588,0.0858349850262583,0.2021075199011836,43140.42000000024,49923.819999999796,6783.399999999558,0.15724000832628704,11633.029999999819,2874.518109079894,0.24709969019936673,524.0,0,0,0
MEAT-PCKGD,MEAT - MISC,65837.5999999969,11315.0,1611,0.6444,0.030515328192589806,0.22786441489772358,29586.930000001827,36250.67000000175,6663.739999999925,0.22522580071671897,8229.699999999848,2140.5735683222297,0.26010347501394576,237.0,0,0,0
MEAT-PCKGD,MISCELLANEOUS,5976.689999999802,2631.0,828,0.3312,0.007982378727159619,0.05319312408613654,2794.4799999999946,3182.209999999995,387.7300000000005,0.13874853282184924,747.0862500000023,188.36368242141984,0.25213110590834625,143.0,0,0,0
MEAT-WHSE,COUPON,7.0,7.0,5,0.002,2.170107492657803e-05,0.0,0.0,7.0,7.0,,7.0,,,,1,0,0
MISC SALES TRAN,COUPON/MISC ITEMS,119960.04000000122,36080860.0,1393,0.5572,0.02167214016000926,0.02468126332515791,47553.610000000095,72406.42999999998,24852.819999999883,0.5226274093596645,14995.004999999992,5293.416811072306,0.3530120070698415,227.0,0,0,0
MISC. TRANS.,NO COMMODITY DESCRIPTION,10678.689999999882,3520.0,935,0.374,0.008155987326572243,0.02947380666527947,5220.10999999997,5458.579999999959,238.46999999998934,0.045682945378543886,1334.8362499999996,578.9523592030548,0.43372537957600044,167.0,0,0,0
NUTRITION,BABYFOOD,633.4899999999998,794.0,33,0.0132,0.0005063584149534874,0.049541642285937194,274.5399999999999,358.9499999999998,84.40999999999991,0.30745975085597704,79.18625000000004,40.491279815182835,0.5113423077261875,5.0,1,0,0
NUTRITION,BAKING,1526.350000000002,482.0,147,0.0588,0.001208026504246177,0.04883718031806164,587.7100000000008,938.6400000000009,350.93000000000006,0.5971142230011393,190.79375000000002,83.82572737318095,0.43935258557044427,25.0,0,0,0
NUTRITION,BEVERAGE,1238.5400000000027,554.0,133,0.0532,0.0013671677203744158,0.059503379147998886,807.4500000000016,431.0900000000004,-376.36000000000126,-0.4661093566165094,154.81750000000002,84.95148359084567,0.5487201614213228,-10.0,0,0,0
NUTRITION,BREAD,376.89999999999975,110.0,81,0.0324,0.0003870025028573082,0.00789681495130298,140.64,236.2599999999995,95.61999999999952,0.6798919226393596,47.11250000000001,24.302380100957784,0.5158372003387164,17.0,0,0,0
NUTRITION,BULK FOODS,41.02000000000001,8.0,8,0.0032,3.255161238986705e-05,0.0,0.0,41.02000000000001,41.02000000000001,,13.673333333333334,11.850001406469678,0.8666505172942232,,1,0,0
NUTRITION,CEREAL/BREAKFAST,7022.839999999847,2081.0,330,0.132,0.005295062282085039,0.13639767684084209,2908.7499999999773,4114.089999999959,1205.339999999982,0.4143841856467525,877.8550000000009,261.25297996933404,0.29760379558051586,66.0,0,0,0
NUTRITION,CHIPS&SNACKS,5840.829999999881,2189.0,470,0.188,0.006126936820937197,0.10992400379752741,2720.0999999999804,3120.729999999974,400.62999999999374,0.14728502628579707,730.1037500000007,192.3085943356593,0.2633989954655885,59.0,0,0,0
NUTRITION,CONDIMENTS,1630.410000000002,463.0,176,0.0704,0.0014069530244064756,0.07869263761040175,751.5700000000007,878.8400000000014,127.27000000000066,0.16933885067259277,203.80125000000007,59.01324559246972,0.28956272639382585,27.0,0,0,0
NUTRITION,DRIED FRUIT,9548.079999999754,3893.0,890,0.356,0.010854154309110112,0.08201071427198264,4243.889999999936,5304.1899999999305,1060.2999999999947,0.24984153689186353,1193.510000000003,403.777992324638,0.33831136088062685,164.0,0,0,0
NUTRITION,DRY TEA/COFFEE/COCO MIX,710.8300000000005,209.0,80,0.032,0.0005389100273433544,0.13456949449693173,313.7300000000002,397.10000000000025,83.37000000000006,0.26573805501545916,88.85374999999999,50.84026355374532,0.5721791545516686,19.0,0,0,0
NUTRITION,FITNESS&DIET,9335.19999999986,5941.0,363,0.1452,0.005971412450630055,0.18100283111649243,3684.00999999998,5651.189999999958,1967.1799999999776,0.5339779207982573,1166.9000000000012,417.1433510711367,0.3574799477857025,40.0,0,0,0
NUTRITION,FROZEN,10721.329999999882,3417.0,324,0.1296,0.005591643639414939,0.0822986935506106,4778.079999999938,5943.249999999909,1165.169999999971,0.2438573653015408,1340.1662500000014,381.3687748075535,0.28456825771246896,42.0,0,0,0
NUTRITION,JUICE,3854.3299999999463,1514.0,325,0.13,0.0033672834594406908,0.15930228500135615,1817.0500000000006,2037.2800000000032,220.23000000000252,0.12120194821276378,481.7912500000005,129.30202632789656,0.26837769745277945,29.0,0,0,0
NUTRITION,NATURAL VITAMINS,328.1700000000001,33.0,27,0.0108,0.00011573906627508283,0.20850417249529687,66.33000000000001,261.84,195.50999999999996,2.947535052012663,46.88142857142857,28.62606587743149,0.6106056651796947,,1,0,0
NUTRITION,NDAIRY/TEAS/JUICE/SOD,11.780000000000001,4.0,2,0.0008,7.233691642192677e-06,0.0,2.38,9.4,7.0200000000000005,2.9495798319327733,5.890000000000001,4.963889603929563,0.8427656373394843,,1,0,0
NUTRITION,NON EDIBLE PRODUCTS,507.64000000000055,99.0,28,0.0112,0.00027849712822441806,0.046613830146865445,137.73999999999998,369.90000000000026,232.16000000000028,1.6854944097575164,63.455,41.62664359689424,0.6560025781560829,9.0,1,0,0
NUTRITION,NON-DAIRY BEVERAGES,2073.579999999999,950.0,115,0.046,0.0019096945935388667,0.13646169094558727,858.0200000000013,1215.5599999999995,357.53999999999814,0.4167035733432759,259.19750000000005,96.70664798391951,0.373100234315221,18.0,0,0,0
NUTRITION,ORGANICS FRUIT & VEGETABLES,40.390000000000015,14.0,12,0.0048,5.0635841495348736e-05,0.03511705685618728,25.440000000000005,14.950000000000001,-10.490000000000004,-0.41234276729559755,6.731666666666669,3.9919990814962203,0.5930179373354125,0.0,1,0,0
NUTRITION,PACKAGED NATURAL SNACKS,1264.5300000000018,488.0,200,0.08,0.0013273824163423562,0.007978347846552115,459.1700000000003,805.3600000000009,346.1900000000006,0.7539473397652294,158.06625000000005,81.8594390992442,0.5178805665298201,12.0,0,0,0
NUTRITION,PREPARED/PKGD FOODS,2862.3499999999913,1312.0,194,0.0776,0.0024305203917767393,0.06939960530722028,1346.0900000000008,1516.2600000000064,170.17000000000553,0.12641799582494886,357.79375000000005,128.26602099181008,0.35849150800373136,29.0,0,0,0
NUTRITION,REFRIGERATED,25323.020000001132,10216.0,729,0.2916,0.01872441081581574,0.08645960537019177,10282.489999999889,15040.529999999811,4758.039999999923,0.46273227593705163,3165.377499999979,929.9478844038108,0.2937873553482379,119.0,0,0,0
NUTRITION,RICE CAKES,3610.6099999999624,1908.0,445,0.178,0.00451382358472823,0.14738733718085992,1360.990000000004,2249.620000000007,888.6300000000031,0.6529291177745614,451.3262500000002,155.5116217005295,0.34456586936950695,117.0,0,0,0
NUTRITION,SNKS/CKYS/CRKR/CNDY,3702.179999999977,2222.0,321,0.1284,0.003450470913325907,0.0989303055748248,1545.5600000000022,2156.6200000000003,611.0599999999981,0.3953647868733645,462.77250000000015,141.61909765786737,0.30602314886443627,53.0,0,0,0
NUTRITION,SOUP,1560.2500000000005,680.0,124,0.0496,0.0012695128832048148,0.08038287664369934,614.0699999999999,946.1800000000011,332.11000000000115,0.5408341068607833,195.03125000000006,109.20092522338292,0.559915014764982,27.0,0,0,0
NUTRITION,WATER,3904.389999999974,3672.0,453,0.1812,0.0051540052950622825,0.2559835509516623,1577.1100000000006,2327.2800000000007,750.1700000000001,0.47566117772381117,488.0487500000001,220.08753689887644,0.4509540018264085,40.0,0,0,0
PASTRY,BAKERY PARTY TRAYS,972.4300000000011,159.0,98,0.0392,0.000459339419279235,0.004606266569764461,323.6500000000002,648.7800000000005,325.13000000000034,1.0045728410319794,121.55375000000001,85.9769934239055,0.7073166679259627,20.0,0,0,0
PASTRY,BREAD,17484.42000000028,10195.0,1329,0.5316,0.028471810303670374,0.09406352283931656,7914.689999999763,9569.729999999778,1655.0400000000145,0.20910989564974294,2185.5524999999934,637.8121506424408,0.2918310819083242,353.0,0,0,0
PASTRY,BREAKFAST SWEETS,19664.370000000174,14693.0,1565,0.626,0.029636434658063395,0.13094568866307618,8828.829999999762,10835.539999999763,2006.710000000001,0.22729059229819298,2458.0462499999862,560.807510265006,0.22815173240333017,241.0,0,0,1
PASTRY,CAKES,38690.65000000077,5465.0,1428,0.5712,0.01614198289955296,0.03821974457693268,17331.83999999988,21358.810000000478,4026.970000000598,0.23234520974118303,4836.33124999995,1199.3359198970504,0.24798465156766564,175.0,0,0,0
PASTRY,COOKIES,15203.029999999746,5614.0,1229,0.4916,0.013389563229698644,0.3117879896535004,6867.339999999901,8335.689999999871,1468.3499999999704,0.21381641217705713,1900.3787499999985,484.11678202792007,0.25474752442265547,128.0,0,0,0
PASTRY,DELI SUPPLIES,1128.7500000000014,433.0,287,0.1148,0.0013237655705212598,0.0,537.2600000000004,591.4900000000006,54.23000000000013,0.10093809328816604,141.09375,48.737420922883146,0.34542579613117624,11.0,0,0,0
PASTRY,PIES,12894.569999999509,3116.0,892,0.3568,0.010080149303395495,0.18916660273687236,5996.86999999983,6897.699999999783,900.8299999999535,0.1502166963766063,1611.821249999995,805.8669875258008,0.49997292660448756,102.0,0,0,0
PASTRY,ROLLS,10401.589999999771,8137.0,1231,0.4924,0.018463997916696808,0.08829559249536909,4771.949999999889,5629.639999999912,857.6900000000232,0.17973574744078274,1300.1987500000007,320.88157808661595,0.24679425209923928,179.0,0,0,0
PASTRY,SWEET GOODS & SNACKS,5300.049999999859,2008.0,655,0.262,0.005833972309428393,0.07448250089931827,2695.749999999972,2604.2999999999824,-91.44999999998936,-0.03392376889548004,662.506250000001,202.25448792036423,0.3052869130221246,57.0,0,0,0
PHARMACY SUPPLY,COUPON/MISC ITEMS,16.92,8.0,4,0.0016,2.170107492657803e-05,0.1506024096385542,0.0,16.92,16.92,,16.92,,,,1,0,0
PHOTO,REFRGRATD DOUGH PRODUCTS,41.40000000000001,19.0,17,0.0068,6.148637895863775e-05,0.2123287671232876,6.38,35.02000000000001,28.64000000000001,4.489028213166146,8.280000000000001,5.119780268722478,0.6183309503288016,,1,0,0
PORK,PORK,15.7,2.0,2,0.0008,7.233691642192677e-06,0.0,15.7,0.0,-15.7,-1.0,7.85,0.15556349186103996,0.019817005332616558,,1,0,0
POSTAL CENTER,CANDY - CHECKLANE,6.6000000000000005,20.0,5,0.002,4.70189956742524e-05,0.0,0.0,6.6000000000000005,6.6000000000000005,,6.6000000000000005,,,,1,0,0
POSTAL CENTER,CANDY - PACKAGED,17.41,8.0,7,0.0028,2.5317920747674368e-05,0.021910112359550562,1.89,15.52,13.629999999999999,7.211640211640211,4.3525,3.2012536606773287,0.7354976819476918,,1,0,0
PROD-WHS SALES,PROD SUPPLIES,7.52,4.0,2,0.0008,1.4467383284385354e-05,0.0,5.0,2.52,-2.48,-0.496,2.5066666666666664,2.180030580825263,0.8696930508611422,,1,0,0
PRODUCE,APPLES,36160.75000000096,16404.0,1759,0.7036,0.04536609713401137,0.10018675216705773,15731.399999999743,20429.35000000043,4697.950000000688,0.2986352136491835,4520.093749999956,1441.1103419232493,0.3188231089063724,403.0,0,0,0
PRODUCE,BERRIES,34142.310000003345,14336.0,1542,0.6168,0.03301095180914628,0.21160469846265353,14730.419999999636,19411.890000000054,4681.470000000418,0.3178096754879042,4267.788749999922,1730.8789520144173,0.4055680947222256,-8.0,0,0,0
PRODUCE,BROCCOLI/CAULIFLOWER,10011.029999999575,5758.0,998,0.3992,0.01626857250329133,0.08622718199003676,4428.539999999921,5582.489999999796,1153.9499999998752,0.26057120405368267,1251.3787500000017,353.49009921222824,0.2824805033745601,137.0,0,0,0
PRODUCE,CARROTS,15866.419999999434,9250.0,1575,0.63,0.030410439663778013,0.09455141648790569,7217.099999999689,8649.319999999605,1432.2199999999157,0.1984481301353698,1983.30250000001,559.9961805673342,0.28235540497091666,347.0,0,0,1
PRODUCE,CITRUS,24527.900000001257,26103.0,1654,0.6616,0.036758004079802085,0.06991091918718116,10888.45999999979,13639.439999999704,2750.979999999914,0.25265097176276236,3065.987499999976,1298.866389595702,0.4236372097393457,432.0,0,0,0
PRODUCE,CORN,5435.379999999988,13874.0,923,0.3692,0.009960793391299315,0.13553566799256234,3063.97999999998,2371.4000000000005,-692.5799999999795,-0.22603933446040247,679.4224999999992,647.4802745092468,0.9529862118332076,-183.0,0,0,0
PRODUCE,DRIED FRUIT,48.65999999999999,27.0,22,0.0088,8.318745388521578e-05,0.04793582469184114,0.0,48.65999999999999,48.65999999999999,,16.22,18.356576478199845,1.1317248136991274,,1,0,0
PRODUCE,GRAPES,34038.69000000026,10927.0,1763,0.7052,0.036739919850696606,0.19185935532396137,15406.179999999986,18632.510000000035,3226.330000000049,0.20941790891707432,4254.836249999999,1194.3193782705264,0.28069690772953404,281.0,0,0,0
PRODUCE,HERBS,4668.729999999839,3836.0,832,0.3328,0.011899422751406954,0.018411370182705746,2442.209999999983,2226.5199999999927,-215.6899999999905,-0.08831754844996621,583.5912500000012,180.67221949767062,0.3095869232063885,162.0,0,0,0
PRODUCE,MELONS,14194.819999999467,5380.0,1179,0.4716,0.015736896167590168,0.17449755370195424,5754.999999999859,8439.819999999943,2684.8200000000843,0.46651954821896613,1774.3524999999902,1506.4569066497772,0.849017828559875,-71.0,0,0,0
PRODUCE,MISCELLANEOUS(CORP USE ONLY),2.29,1.0,1,0.0004,3.6168458210963385e-06,0.0,2.29,0.0,-2.29,-1.0,2.29,,,,1,0,0
PRODUCE,MUSHROOMS,11874.019999999553,5583.0,905,0.362,0.017151082883638837,0.04554205226601262,5300.919999999801,6573.09999999973,1272.1799999999294,0.23999230322283246,1484.2525000000037,380.4758080445374,0.2563416993028723,154.0,0,0,0
PRODUCE,NUTS,9030.47999999976,2232.0,640,0.256,0.006665846848280551,0.04251008067722772,3911.4099999999366,5119.0699999998915,1207.6599999999548,0.30875310949247825,1128.810000000001,434.0927542423563,0.38455785671845205,114.0,0,0,0
PRODUCE,ONIONS,23771.86000000157,18880.0,1938,0.7752,0.05654576756702015,0.033622586989518324,10870.60999999977,12901.24999999973,2030.6399999999612,0.1868009246951187,2971.4824999999755,810.7632591180334,0.2728480679654146,475.0,0,0,1
PRODUCE,ORGANICS FRUIT & VEGETABLES,17053.86999999973,7085.0,1239,0.4956,0.01915119862270511,0.09027929289399912,6141.809999999824,10912.059999999683,4770.249999999859,0.7766847232330527,2131.7337499999862,795.1724861569634,0.373016792625706,268.0,0,0,0
PRODUCE,PEARS,4519.16999999999,2045.0,606,0.2424,0.0072011400298028095,0.1297104407709256,1956.6600000000012,2562.5099999999993,605.8499999999981,0.30963478580846837,564.89625,258.15919949505707,0.45700285582539635,106.0,0,0,0
PRODUCE,PEPPERS-ALL,16150.66000000013,13593.0,1500,0.6,0.029864295944792466,0.019955678320727484,7108.249999999738,9042.409999999874,1934.1600000001363,0.27210072802732144,2018.8324999999975,508.0146137591465,0.2516378222359444,272.0,0,0,1
PRODUCE,POPCORN,12526.649999999807,5440.0,1189,0.4756,0.014228671460192995,0.24306795961627564,5842.569999999848,6684.079999999868,841.5100000000202,0.1440307946674224,1565.8312500000022,456.8217752014616,0.291743938053006,247.0,0,0,0
PRODUCE,POTATOES,45169.6200000006,19074.0,1973,0.7892,0.055446246437406865,0.06772516628666164,19451.900000000296,25717.720000002235,6265.820000001939,0.3221186619302918,5646.202499999828,1758.5798666597923,0.3114624150763005,533.0,0,0,0
PRODUCE,PROCESSED,15597.789999999775,5851.0,1280,0.512,0.016984707975868405,0.09344110513563036,6814.899999999806,8782.88999999973,1967.9899999999243,0.28877753158520014,1949.7237500000008,591.2800468218431,0.30326349916076206,179.0,0,0,0
PRODUCE,PROD SUPPLIES,23.689999999999998,14.0,5,0.002,5.0635841495348736e-05,0.0,11.23,12.46,1.2300000000000004,0.10952804986642924,3.3842857142857143,3.612090148113034,1.0673124118527326,,1,0,0
PRODUCE,SALAD BAR,28.25,6.0,4,0.0016,1.8084229105481692e-05,0.0,11.65,16.6,4.950000000000001,0.42489270386266104,9.416666666666668,4.633026368728473,0.4920028002189528,,1,0,0
PRODUCE,SALAD MIX,44807.03000000061,20383.0,1846,0.7384,0.056187699830731616,0.17159631270288636,20209.420000000235,24597.610000001692,4388.1900000014575,0.21713587030213666,5600.878749999851,1535.0896524161583,0.27408014365892125,350.0,0,0,0
PRODUCE,SEASONAL,1541.2600000000016,403.0,202,0.0808,0.0008788935345264102,0.07450175040382372,709.7800000000008,831.4800000000008,121.70000000000005,0.17146157964439673,308.2520000000003,404.97616061936327,1.3137827511885174,,0,0,0
PRODUCE,SQUASH,3374.939999999999,2417.0,545,0.218,0.007429001316531879,0.031100086987227535,1465.9700000000014,1908.9700000000007,442.9999999999993,0.3021889943177547,421.86750000000006,128.22275179768772,0.3039408150608608,85.0,0,0,0
PRODUCE,STONE FRUIT,16629.000000000007,6652.0,1319,0.5276,0.019975839469915078,0.22501754650873376,7361.95999999999,9267.039999999983,1905.0799999999927,0.25877347880184015,2078.6249999999995,2670.0721247026786,1.2845376750027924,-45.0,0,0,0
PRODUCE,TOMATOES,41861.79000000035,16569.0,1882,0.7528,0.0554173116708381,0.10616552867429102,17523.759999999824,24338.030000000326,6814.2700000005025,0.38885889786213523,5232.723749999953,1434.2764484469453,0.2740974905176216,300.0,0,0,0
PRODUCE,TROPICAL FRUIT,40551.23000000094,39831.0,2155,0.862,0.11755833972309429,0.06883564356890241,17891.079999999914,22660.150000000107,4769.0700000001925,0.26656132553206485,5068.903749999976,1298.593427200988,0.25618821963249827,453.0,0,0,0
PRODUCE,VALUE ADDED FRUIT,19009.010000000024,7365.0,1296,0.5184,0.02118748281998235,0.023620271746639675,9132.219999999988,9876.78999999998,744.5699999999924,0.0815322013705313,2376.1262499999993,708.2722202240246,0.298078530222889,13.0,0,0,0
PRODUCE,VALUE ADDED VEGETABLES,7664.369999999775,2770.0,698,0.2792,0.007598993070123407,0.0854606721730513,3721.82999999994,3942.5399999999436,220.71000000000367,0.05930147266264371,958.0462500000015,278.24898490060053,0.29043377070846016,94.0,0,0,0
PRODUCE,VEGETABLES - ALL OTHERS,33137.56000000341,25436.0,1892,0.7568,0.059388608382401877,0.06468540745348497,14549.289999999748,18588.27000000095,4038.980000001202,0.2776066735903451,4142.194999999941,1115.4743108522796,0.2692954607043598,441.0,0,0,0
PRODUCE,VEGETABLES SALAD,14032.879999998459,12468.0,1633,0.6532,0.03887024203932235,0.004691106190359835,6224.339999999279,7808.539999999291,1584.2000000000116,0.25451694476847264,1754.1100000000074,423.3391584601099,0.24134128330612567,227.0,0,0,1
RESTAURANT,COFFEE SHOP,774.8500000000004,261.0,60,0.024,0.0007197523183981714,0.06373852102464955,167.92,606.9300000000001,439.0100000000001,2.614399714149596,110.69285714285714,68.09165776468404,0.6151404844199372,,0,0,0
RESTAURANT,COFFEE SHOP SWEET GOODS&RETAIL,492.36999999999955,83.0,51,0.0204,0.00028573081986661074,0.0,134.26000000000002,358.1099999999998,223.84999999999977,1.6672873528973613,61.54625,41.114415246619146,0.6680247008813558,9.0,0,0,0
RESTAURANT,QUICK SERVICE,719.5399999999998,160.0,60,0.024,0.00047742364838471667,0.0,228.70999999999998,490.83000000000004,262.12000000000006,1.1460801888854886,89.94250000000001,50.574387857322186,0.5622968880931949,18.0,0,0,0
RX,COUPON/MISC ITEMS,12.0,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,12.0,12.0,,12.0,,,,1,0,0
RX,PHARMACY,147.56,14.0,13,0.0052,4.70189956742524e-05,0.0,27.96,119.6,91.63999999999999,3.2775393419170236,21.080000000000002,23.3366928533872,1.107053740673017,,1,0,0
SALAD BAR,PROD SUPPLIES,74.47,12.0,18,0.0072,6.51032247797341e-05,0.0,61.91,12.559999999999999,-49.349999999999994,-0.7971248586658052,9.308749999999998,13.716540002597489,1.4735104071542895,-2.0,1,0,0
