household_key,recency_weeks,frequency_baskets,monetary_spend,avg_line_sales,total_units,product_diversity,category_diversity,discount_amount,coupon_line_count,first_half_spend,second_half_spend,top_department_share,spend_trend_change,discount_rate,coupon_engagement,campaign_exposure_count,future_spend,next_period_active_flag,next_period_spend_decline_flag,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,missing_demographic_flag
1530,1,38,710.65,3.0764069264069263,34142.0,143,75,85.06000000000006,0.0,336.0300000000001,374.62,0.5258706817702102,38.58999999999992,0.10689824182176931,0.0,1,169.28,1,0,,,,,,,,1
1531,0,37,830.3500000000009,2.6872168284789675,441.0,240,104,173.25,1.0,352.13999999999993,478.2099999999999,0.606912747636538,126.07,0.17262853726584282,0.02702702702702703,0,148.56000000000003,1,0,,,,,,,,1
1532,7,81,1726.6500000000024,3.978456221198162,128736.0,280,98,283.53000000000014,9.0,1578.0500000000022,148.59999999999997,0.3691888917846695,-1429.4500000000023,0.14104707041160483,0.1111111111111111,2,189.36999999999998,1,1,,,,,,,,1
1533,1,15,138.61,2.8877083333333338,65.0,40,25,7.199999999999999,0.0,78.53000000000002,60.08,0.600389582281221,-18.450000000000017,0.04937932926411082,0.0,0,116.62999999999998,1,0,,,,,,,,1
1534,0,259,6863.97999999993,3.4771935157041187,605588.0,752,154,942.969999999999,86.0,1925.4600000000023,4938.519999999966,0.588351073284017,3013.0599999999636,0.12078596635049635,0.33204633204633205,8,1585.700000000004,1,0,25-34,A,75-99K,Renter,2 Adults Kids,3,1,0
1535,0,209,6717.969999999926,2.7319926799511696,40960.0,1105,161,1152.7400000000002,4.0,1776.1600000000024,4941.8099999999595,0.4800140518638853,3165.649999999957,0.14645946807848478,0.019138755980861243,6,1735.6800000000026,1,0,,,,,,,,1
1536,0,145,6172.899999999956,3.916814720812155,388153.0,1011,159,899.7500000000011,11.0,2889.559999999992,3283.339999999986,0.5462910463477487,393.77999999999383,0.1272154001682547,0.07586206896551724,7,787.2900000000001,1,1,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0
1537,1,136,2669.2399999999934,3.448630490956064,133079.0,567,122,367.80000000000035,1.0,1614.7400000000011,1054.5000000000018,0.356547181969401,-560.2399999999993,0.1211047598977956,0.007352941176470588,4,209.34000000000003,1,1,19-24,A,35-49K,Renter,2 Adults Kids,3,1,0
1538,40,31,499.4199999999999,2.1072573839662443,270.0,223,92,96.38999999999997,2.0,388.26000000000005,111.15999999999998,0.4998398141844539,-277.1000000000001,0.16177976200466593,0.06451612903225806,0,5.5,1,1,,,,,,,,1
1539,2,6,52.160000000000004,4.346666666666667,17.0,10,10,5.63,0.0,6.0,46.160000000000004,0.5697852760736196,40.160000000000004,0.09742169925592661,0.0,0,27.250000000000004,1,0,,,,,,,,1
1540,0,122,3262.0599999999895,2.450833959428993,2167.0,754,125,648.450000000001,1.0,1086.4499999999998,2175.610000000003,0.7202657216605491,1089.160000000003,0.16582236076624343,0.00819672131147541,5,336.63000000000017,1,1,45-54,U,15-24K,Unknown,2 Adults Kids,4,2,0
1541,0,83,6225.269999999949,3.086400594942959,17419.0,862,161,799.4100000000013,120.0,2486.8299999999977,3738.4399999999787,0.6152279338888129,1251.609999999981,0.11380020157501936,1.4457831325301205,8,1518.0800000000022,1,0,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown,0
1542,0,108,1775.230000000002,3.550460000000004,661.0,357,113,331.78999999999996,4.0,861.8200000000005,913.4100000000005,0.6238797226274905,51.59000000000003,0.15746884225114124,0.037037037037037035,4,194.7,1,1,,,,,,,,1
1543,4,79,2236.53,3.45676970633694,1036.0,367,123,569.6899999999999,0.0,1356.690000000001,879.8400000000005,0.6278028910857448,-476.8500000000005,0.20300974264312843,0.0,0,375.87000000000006,1,0,,,,,,,,1
1544,10,50,2345.9500000000016,2.9620580808080827,89891.0,512,121,325.2800000000001,2.0,1798.760000000003,547.1899999999999,0.5769730812677174,-1251.570000000003,0.12177161831815302,0.04,4,111.97999999999999,1,1,,,,,,,,1
1545,0,160,3564.159999999981,3.080518582541038,32723.0,726,174,548.8899999999998,8.0,1159.8200000000022,2404.339999999996,0.5146373900161643,1244.5199999999938,0.13345084547963246,0.05,4,384.37,1,1,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1546,1,84,3186.6899999999923,2.197717241379305,35093.0,780,122,633.8800000000016,12.0,783.6699999999998,2403.02,0.6833328626254864,1619.3500000000001,0.16591241621014735,0.14285714285714285,4,908.6800000000001,1,0,,,,,,,,1
1547,0,209,1539.9800000000025,3.5483410138248908,331288.0,209,76,163.2100000000001,5.0,535.3800000000001,1004.6000000000004,0.49700645462928006,469.22000000000025,0.09582606755558679,0.023923444976076555,2,682.07,1,0,,,,,,,,1
1548,0,89,3091.3099999999827,2.340128690386058,11114.0,745,138,631.4700000000016,8.0,2519.189999999992,572.1200000000002,0.662974596530278,-1947.0699999999915,0.16962323854753822,0.0898876404494382,5,759.2199999999999,1,0,,,,,,,,1
1549,0,153,1718.7700000000007,2.4945863570391884,74373.0,395,125,357.68,25.0,830.3000000000001,888.4700000000003,0.2894860859800906,58.170000000000186,0.1722555322786486,0.16339869281045752,5,270.14,1,0,45-54,U,15-24K,Homeowner,Unknown,1,None/Unknown,0
1550,0,248,2029.0000000000007,1.7476313522825158,21413.0,561,118,368.8800000000008,0.0,1540.1299999999992,488.87000000000063,0.6425776244455405,-1051.2599999999986,0.1538358883680587,0.0,0,513.4500000000005,1,0,,,,,,,,1
1551,62,17,772.9600000000004,2.76057142857143,362.0,213,91,118.02999999999997,0.0,772.9600000000004,0.0,0.3435235975988406,-772.9600000000004,0.13247062256590975,0.0,1,27.15,1,1,,,,,,,,1
1552,1,30,772.0900000000008,3.039724409448822,360.0,197,80,101.49999999999996,6.0,428.97,343.1200000000002,0.7561553704878956,-85.84999999999985,0.11618722741789611,0.2,0,312.67000000000013,1,0,,,,,,,,1
1553,0,12,77.46999999999998,1.519019607843137,62.0,49,27,11.000000000000004,0.0,66.42999999999999,11.040000000000001,0.6062992125984253,-55.38999999999999,0.12433593308466152,0.0,0,63.37000000000001,1,0,,,,,,,,1
1554,13,45,930.7700000000001,5.380173410404625,54671.0,124,50,151.01999999999998,2.0,669.3100000000002,261.4599999999999,0.35467408704620923,-407.85000000000025,0.13960195601734163,0.044444444444444446,0,51.99000000000001,1,1,,,,,,,,1
1555,0,84,1326.630000000001,2.252342954159594,694.0,430,114,319.5499999999999,6.0,552.6800000000001,773.9500000000006,0.6551412224960989,221.27000000000055,0.1941160747913349,0.07142857142857142,3,119.91,1,1,,,,,,,,1
1556,0,121,3213.58999999999,2.0652892030848267,2135.0,796,123,976.5100000000001,58.0,1639.7500000000036,1573.840000000003,0.6418460351196056,-65.91000000000054,0.23305171714278952,0.4793388429752066,4,586.2100000000004,1,0,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1557,0,177,6011.9899999999325,3.5385462036491657,635353.0,696,152,531.0100000000004,12.0,2496.9199999999937,3515.0699999999933,0.3664510420010725,1018.1499999999996,0.08115696163839307,0.06779661016949153,7,516.37,1,1,25-34,A,100-124K,Renter,1 Adult Kids,4,2,0
1558,0,122,3949.879999999974,3.705328330206355,1312.0,721,168,369.38000000000034,1.0,1554.2500000000016,2395.6299999999983,0.4569024881768598,841.3799999999967,0.08551927876534464,0.00819672131147541,6,537.2200000000004,1,1,,,,,,,,1
1559,3,39,1833.5300000000022,3.960107991360696,547.0,392,115,200.45999999999998,2.0,526.62,1306.9100000000024,0.5471031289370775,780.2900000000024,0.09855505680952205,0.05128205128205128,0,891.8900000000003,1,0,,,,,,,,1
1560,0,38,867.11,2.871225165562914,420.0,201,75,338.5400000000004,0.0,220.52999999999997,646.5799999999999,0.45206490526000154,426.04999999999995,0.2807945921287275,0.0,0,341.93000000000006,1,0,,,,,,,,1
1561,1,6,401.40999999999985,3.8229523809523798,165.0,100,56,55.67999999999999,0.0,299.14999999999986,102.25999999999999,0.534067412371391,-196.88999999999987,0.12181408475354966,0.0,0,0.0,0,1,,,,,,,,1
1562,5,37,975.9300000000004,2.0080864197530874,16838.0,391,103,317.22000000000037,0.0,247.77000000000004,728.1600000000001,0.5253757953951615,480.39000000000004,0.24530796891311926,0.0,0,222.08999999999997,1,0,,,,,,,,1
1563,1,96,3591.919999999988,3.849860664523031,26922.0,620,141,548.84,2.0,1820.8600000000054,1771.0600000000022,0.5176006147130252,-49.80000000000314,0.13254571624532735,0.020833333333333332,3,1162.9600000000003,1,0,45-54,A,75-99K,Homeowner,Unknown,3,1,0
1564,25,32,408.4300000000003,3.2674400000000023,146.0,110,68,88.42999999999998,0.0,325.3300000000002,83.1,0.35122297578532397,-242.23000000000022,0.1779776999557218,0.0,0,29.340000000000003,1,1,,,,,,,,1
1565,1,29,372.9000000000002,2.232934131736528,12802.0,150,66,105.02000000000004,7.0,164.13,208.76999999999995,0.600241351568785,44.63999999999996,0.21974389019082688,0.2413793103448276,0,75.00999999999999,1,0,,,,,,,,1
1566,0,239,7412.069999999907,4.349806338028114,390534.0,969,174,825.4800000000008,14.0,235.90000000000006,7176.169999999913,0.5285689422792855,6940.269999999913,0.10020940692317619,0.058577405857740586,4,3155.6399999999867,1,0,35-44,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1567,0,126,1909.7600000000025,2.082617230098149,1267.0,433,103,221.84999999999994,3.0,828.6300000000014,1081.130000000001,0.4479882288873995,252.49999999999966,0.1040762616050777,0.023809523809523808,2,214.47,1,1,45-54,U,15-24K,Renter,Single Male,1,None/Unknown,0
1568,0,67,3743.4999999999873,3.440716911764694,1653.0,688,148,1098.2400000000005,7.0,1483.4900000000014,2260.0099999999998,0.5249792974489139,776.5199999999984,0.22682754546919148,0.1044776119402985,5,832.4400000000007,1,0,55-64,B,35-49K,Homeowner,Single Female,1,None/Unknown,0
1569,6,97,1216.2200000000014,2.006963696369639,715.0,405,105,247.04999999999976,1.0,785.9400000000006,430.28000000000014,0.5129664041045207,-355.6600000000005,0.16883418644542672,0.010309278350515464,2,129.37,1,1,,,,,,,,1
1570,1,49,2343.669999999999,3.3673419540229874,958.0,470,119,693.9699999999999,2.0,1217.4900000000002,1126.1800000000007,0.39200058028647405,-91.30999999999949,0.22845696000842763,0.04081632653061224,0,46.290000000000006,1,1,,,,,,,,1
1571,2,45,510.4900000000002,3.3584868421052643,25349.0,130,52,52.290000000000006,0.0,387.62000000000006,122.86999999999999,0.44982271934807705,-264.75000000000006,0.09291374960019899,0.0,0,57.38,1,1,,,,,,,,1
1572,0,37,1630.6700000000012,3.3143699186991893,55915.0,377,121,257.0800000000002,4.0,875.5300000000001,755.1399999999999,0.5581877387822181,-120.39000000000021,0.13618328698185672,0.10810810810810811,1,913.7400000000005,1,0,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1573,2,95,334.2900000000001,1.8886440677966105,204.0,138,53,62.53000000000003,5.0,255.03999999999994,79.25000000000003,0.4961859463340214,-175.7899999999999,0.15757774305730562,0.05263157894736842,0,38.58,1,1,,,,,,,,1
1574,3,26,3292.409999999993,3.0914647887323876,2034.0,681,107,1230.190000000001,15.0,1046.0200000000007,2246.389999999999,0.6429697394917417,1200.3699999999983,0.27200946358289535,0.5769230769230769,0,323.62,1,1,,,,,,,,1
1575,0,43,1301.5100000000014,2.126650326797388,8334.0,395,120,280.4100000000001,2.0,83.52,1217.9900000000007,0.5000422586073094,1134.4700000000007,0.17725927986244552,0.046511627906976744,1,340.9800000000001,1,0,,,,,,,,1
1576,0,13,328.07000000000016,1.5188425925925932,241.0,175,63,116.61,0.0,186.05000000000004,142.02,0.7466394367055809,-44.03000000000003,0.2622335162363946,0.0,0,143.04000000000002,1,0,,,,,,,,1
1577,0,74,3650.9299999999835,2.726609410007456,31926.0,792,149,649.9300000000006,2.0,1700.3500000000017,1950.580000000001,0.624465547134569,250.22999999999934,0.15111628837023364,0.02702702702702703,5,143.68000000000004,1,1,,,,,,,,1
1578,1,84,2269.88,2.344917355371901,31555.0,577,126,397.80999999999995,3.0,1164.3100000000009,1105.5700000000008,0.5748850159479797,-58.74000000000001,0.149121524614929,0.03571428571428571,2,576.9300000000003,1,0,45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,0
1579,0,519,10970.079999999884,3.4836710066687466,799047.0,1376,173,1978.2600000000045,6.0,4694.099999999968,6275.97999999995,0.5489549757157651,1581.8799999999828,0.15278097424071516,0.011560693641618497,6,1725.1700000000035,1,0,,,,,,,,1
1580,0,155,1332.899999999999,1.394246861924685,20671.0,457,121,311.4900000000001,1.0,61.88000000000002,1271.0199999999988,0.5668017105559311,1209.1399999999987,0.189425866126649,0.0064516129032258064,2,438.12000000000046,1,0,19-24,B,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0
1581,0,19,946.6899999999999,3.0440192926045015,403.0,285,105,276.15999999999985,3.0,0.0,946.6899999999999,0.6131046065765985,946.6899999999999,0.225833094819479,0.15789473684210525,2,302.57000000000005,1,0,,,,,,,,1
1582,2,37,1907.0200000000023,2.850553064275041,16323.0,454,123,216.2799999999999,2.0,1227.2800000000013,679.7400000000002,0.5567115184948241,-547.5400000000011,0.10186031177883469,0.05405405405405406,4,0.0,0,1,,,,,,,,1
1583,4,18,308.53000000000014,4.820781250000002,85.0,62,25,45.67,0.0,144.54999999999998,163.98000000000002,0.5932000129647034,19.430000000000035,0.12893845285149627,0.0,0,29.75,1,1,,,,,,,,1
1584,0,271,6080.459999999932,4.0401727574750375,301364.0,744,148,729.200000000002,2.0,2254.8199999999997,3825.6399999999703,0.5787637777405029,1570.8199999999706,0.10708317302185559,0.007380073800738007,5,1354.9200000000017,1,0,,,,,,,,1
1585,0,126,7535.449999999913,4.591986593540471,341937.0,1207,196,811.890000000001,4.0,2696.3599999999924,4839.089999999963,0.38937024331659353,2142.7299999999705,0.097263319812061,0.031746031746031744,6,1818.4000000000021,1,0,45-54,B,150-174K,Homeowner,Single Female,1,None/Unknown,0
1586,5,64,1907.8300000000024,3.885600814663956,698.0,259,85,131.20999999999992,1.0,1019.7700000000008,888.0600000000002,0.6376930858619475,-131.7100000000006,0.06434890929064647,0.015625,5,329.38,1,0,,,,,,,,1
1587,3,56,580.8800000000003,2.6048430493273558,29795.0,174,74,103.89000000000003,7.0,232.54000000000008,348.3400000000001,0.5380112932103015,115.80000000000001,0.15171517443813248,0.125,1,133.73,1,0,,,,,,,,1
1588,1,213,4543.229999999958,2.6851241134751525,18341.0,904,183,482.3200000000006,6.0,2271.249999999999,2271.9799999999973,0.39747932638233596,0.7299999999981992,0.0959735750315895,0.028169014084507043,4,656.75,1,1,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
1589,1,16,321.61000000000007,2.680083333333334,139.0,108,52,62.95000000000002,0.0,231.53000000000003,90.08,0.5784024128602966,-141.45000000000005,0.16369357187434994,0.0,0,19.93,1,1,,,,,,,,1
1590,1,135,6818.269999999916,3.398938185443627,2504.0,968,163,858.7700000000007,18.0,3365.989999999984,3452.27999999998,0.5425173834418456,86.28999999999633,0.11186212394360456,0.13333333333333333,8,1215.5200000000016,1,0,,,,,,,,1
1591,0,78,3675.7199999999866,3.060549542048282,227428.0,651,120,696.1300000000009,65.0,829.6600000000009,2846.059999999993,0.49499689856681367,2016.3999999999924,0.15923007422487115,0.8333333333333334,3,1169.2400000000002,1,0,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown,0
1592,0,42,1673.5800000000006,4.572622950819674,144163.0,272,92,179.53999999999994,2.0,229.78,1443.8000000000009,0.43533025012249205,1214.020000000001,0.09688525297876008,0.047619047619047616,1,698.0100000000003,1,0,,,,,,,,1
1593,3,38,1598.1600000000021,2.7939860139860175,16915.0,434,130,311.7500000000001,9.0,854.9100000000011,743.2500000000002,0.5690982129448862,-111.66000000000088,0.16322758664020806,0.23684210526315788,1,190.9399999999999,1,1,,,,,,,,1
1594,0,90,2338.22,3.216258596973865,55588.0,546,118,426.95000000000016,1.0,611.8,1726.4200000000033,0.5324563129217961,1114.6200000000033,0.15440280344427293,0.011111111111111112,1,647.9099999999997,1,0,,,,,,,,1
1595,1,123,4966.27999999997,3.8951215686274274,314008.0,705,136,586.3600000000005,3.0,3009.8599999999924,1956.420000000004,0.44286065223870036,-1053.4399999999885,0.10560021899492919,0.024390243902439025,3,677.7900000000002,1,1,45-54,U,50-74K,Homeowner,Single Male,1,None/Unknown,0
1596,3,18,1477.3600000000029,2.9196837944664087,614.0,411,122,193.48999999999984,5.0,356.32000000000016,1121.0400000000018,0.5924419234309847,764.7200000000016,0.11580333363258194,0.2777777777777778,0,677.2700000000002,1,0,,,,,,,,1
1597,1,47,479.3200000000002,2.408643216080403,9498.0,178,73,89.97000000000004,1.0,284.89000000000004,194.4300000000001,0.47602854043227893,-90.45999999999995,0.15803896081083454,0.02127659574468085,0,322.3100000000001,1,0,,,,,,,,1
1598,0,382,9094.469999999921,3.2045348837209024,203723.0,1590,197,1698.549999999997,9.0,1910.520000000002,7183.949999999938,0.4456939216908757,5273.429999999936,0.15737485893660993,0.02356020942408377,7,2422.3599999999988,1,0,,,,,,,,1
1599,0,158,5191.049999999967,2.076419999999987,2814.0,1269,160,942.1800000000026,2.0,1824.5000000000036,3366.5499999999834,0.5159880948941001,1542.0499999999797,0.1536188924922116,0.012658227848101266,6,970.1600000000007,1,0,,,,,,,,1
1600,0,59,849.9600000000002,3.0684476534296032,103978.0,190,73,216.16999999999996,0.0,444.05,405.9100000000001,0.36753494282083843,-38.13999999999993,0.2027613893240036,0.0,0,64.74,1,1,,,,,,,,1
1601,20,20,1269.51,2.436679462571977,576.0,449,130,187.57999999999998,1.0,796.72,472.78999999999996,0.5788453812888442,-323.93000000000006,0.12873604238585123,0.05,2,19.03,1,1,,,,,,,,1
1602,0,143,5816.939999999923,3.007724922440498,2456.0,1196,180,633.2100000000002,6.0,2481.599999999996,3335.3399999999806,0.5168387502707665,853.7399999999848,0.0981698100044197,0.04195804195804196,7,608.2000000000004,1,1,,,,,,,,1
1603,7,11,492.7200000000005,2.1422608695652197,284.0,195,76,140.14999999999998,1.0,58.56,434.16000000000037,0.3569167072576713,375.60000000000036,0.22145148292698322,0.09090909090909091,0,0.0,0,1,,,,,,,,1
1604,0,128,622.2800000000001,2.1094237288135598,343.0,144,57,76.44,0.0,185.54000000000002,436.73999999999995,0.7918300443530244,251.19999999999993,0.10940004579803067,0.0,3,196.13,1,0,35-44,U,35-49K,Probable Owner,2 Adults No Kids,2,None/Unknown,0
1605,0,54,640.8899999999998,1.8416379310344821,393.0,300,102,254.58,81.0,366.19000000000005,274.7,0.6529357612070719,-91.49000000000007,0.28429763141143766,1.5,1,88.33,1,1,,,,,,,,1
1606,2,16,933.1500000000009,3.904393305439334,359.0,189,67,188.02999999999992,0.0,674.2200000000007,258.93000000000006,0.45608958902641505,-415.29000000000065,0.16770723701814141,0.0,0,198.76000000000005,1,0,,,,,,,,1
1607,1,116,3289.859999999995,7.722676056338017,1636.0,134,45,2095.7700000000023,20.0,1417.33,1872.5300000000007,0.9154249724912316,455.2000000000007,0.389141103269256,0.1724137931034483,5,593.0199999999999,1,0,,,,,,,,1
1608,4,30,1037.8899999999983,1.9078860294117614,793.0,387,97,349.05000000000035,9.0,383.16999999999945,654.7199999999995,0.5125976741273166,271.55,0.2516691421402517,0.3,0,362.0000000000002,1,0,,,,,,,,1
1609,0,355,24180.27000000034,4.1812675082137885,1879995.0,1474,200,2188.770000000004,95.0,9890.619999999932,14289.649999999941,0.44630601726116986,4399.03000000001,0.08300529712116844,0.2676056338028169,3,3679.409999999987,1,0,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,0
1610,22,11,164.49,3.1035849056603775,64.0,52,34,21.64,1.0,112.0,52.49,0.7678278314791172,-59.51,0.11626282705635846,0.09090909090909091,0,0.0,0,1,,,,,,,,1
1611,1,33,421.7099999999999,2.868775510204081,12740.0,119,48,58.39999999999998,0.0,43.579999999999984,378.12999999999994,0.4906689431125655,334.54999999999995,0.12163879111037051,0.0,0,255.75000000000006,1,0,,,,,,,,1
1612,2,134,7374.149999999934,3.703741838272192,619315.0,1083,187,852.7300000000005,31.0,3166.849999999986,4207.2999999999765,0.4705193140904395,1040.4499999999907,0.10365168812478208,0.23134328358208955,0,1054.9000000000005,1,1,,,,,,,,1
1613,0,122,5707.4299999999475,3.596364209199715,2581.0,784,136,805.7200000000018,5.0,2076.7300000000005,3630.699999999989,0.7118633080037835,1553.9699999999884,0.12370665499796689,0.040983606557377046,6,992.0600000000011,1,0,,,,,,,,1
1614,1,68,457.37000000000006,3.0090131578947372,6700.0,99,49,66.91000000000003,3.0,135.24999999999997,322.12,0.46660253186697853,186.87000000000003,0.12762264438849472,0.04411764705882353,0,60.79,1,1,,,,,,,,1
1615,4,40,854.4100000000012,2.956435986159174,5497.0,245,90,196.51,7.0,585.3700000000006,269.0400000000001,0.4585386406994293,-316.3300000000005,0.18698854337152188,0.175,1,14.870000000000001,1,1,,,,,,,,1
1616,0,36,1137.8200000000002,2.5568988764044946,5659.0,365,112,227.56999999999982,4.0,317.69,820.1300000000005,0.5981174526726551,502.44000000000045,0.166670328624056,0.1111111111111111,0,97.89999999999999,1,1,,,,,,,,1
1617,4,101,3897.5699999999865,2.9173428143712474,10563.0,651,121,679.1800000000022,0.0,1585.7500000000016,2311.8199999999997,0.5895006375767488,726.0699999999981,0.14839788059212408,0.0,8,170.22999999999996,1,1,,,,,,,,1
1618,0,88,3923.7199999999807,3.4939626001780772,327613.0,562,153,521.16,133.0,1431.1000000000033,2492.619999999996,0.456780810047611,1061.5199999999925,0.11724950954806479,1.5113636363636365,5,638.7600000000001,1,0,35-44,A,75-99K,Homeowner,Single Female,2,None/Unknown,0
1619,0,149,3555.989999999979,3.5138241106719157,345900.0,613,139,496.32999999999964,4.0,1207.4600000000007,2348.529999999996,0.26318690435012665,1141.0699999999954,0.12248045564022642,0.026845637583892617,3,898.7400000000001,1,0,,,,,,,,1
1620,0,289,8120.919999999935,2.956286858390948,379625.0,1521,180,2112.749999999998,21.0,2812.50999999999,5308.40999999997,0.5402725306984947,2495.8999999999796,0.20645086269148918,0.0726643598615917,7,1098.4300000000003,1,1,,,,,,,,1
1621,0,62,2488.969999999998,2.5819190871369275,1175.0,654,112,516.0400000000004,8.0,795.2,1693.7700000000038,0.5486647086947632,898.5700000000038,0.1717265499948422,0.12903225806451613,2,742.5099999999999,1,0,,,,,,,,1
1622,0,94,3285.189999999987,2.941083258728726,87782.0,579,147,842.1400000000018,2.0,1528.9300000000019,1756.260000000002,0.5198786067168135,227.33000000000015,0.20403989988685278,0.02127659574468085,3,559.1200000000002,1,0,,,,,,,,1
1623,0,123,3322.3699999999967,3.6997438752783927,90683.0,626,134,641.3300000000002,2.0,406.31,2916.059999999999,0.3996845625261495,2509.749999999999,0.16180084264702188,0.016260162601626018,0,1411.2500000000011,1,0,,,,,,,,1
1624,0,69,1338.310000000001,3.1638534278959836,541.0,241,79,222.61000000000013,0.0,102.1,1236.210000000001,0.45273516599293107,1134.110000000001,0.14261461189554875,0.0,1,229.5,1,0,,,,,,,,1
1625,0,37,420.1699999999997,2.373841807909603,223.0,150,61,65.07999999999997,3.0,71.08999999999999,349.07999999999976,0.49651331603874677,277.9899999999998,0.1341164348274086,0.08108108108108109,0,44.47,1,1,,,,,,,,1
1626,26,2,42.959999999999994,5.369999999999999,8.0,8,3,2.16,0.0,2.0,40.959999999999994,0.534683426443203,38.959999999999994,0.04787234042553193,0.0,0,0.0,0,1,,,,,,,,1
1627,0,90,2538.4999999999955,4.407118055555547,179918.0,364,112,379.7300000000002,1.0,385.27000000000027,2153.2299999999987,0.34017727004136383,1767.9599999999984,0.13012339671650308,0.011111111111111112,1,945.5200000000004,1,0,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0
1628,57,11,161.10000000000005,2.92909090909091,58.0,53,31,21.939999999999998,0.0,161.10000000000005,0.0,0.5487274984481687,-161.10000000000005,0.11986451048951044,0.0,0,385.6800000000003,1,0,,,,,,,,1
1629,1,7,265.8600000000001,3.64191780821918,84.0,73,49,33.02,0.0,117.08,148.77999999999997,0.557135334386519,31.699999999999974,0.11047912205567449,0.0,0,324.84999999999997,1,0,,,,,,,,1
1630,0,163,8017.8199999999,4.589479107040583,2460.0,672,153,1330.8200000000004,39.0,3258.289999999989,4759.5299999999625,0.39724139479310167,1501.2399999999734,0.14235439593352772,0.2392638036809816,3,1247.500000000001,1,0,,,,,,,,1
1631,0,290,8864.56999999994,2.186083847102328,14103.0,1597,158,2196.729999999987,12.0,3497.939999999998,5366.629999999979,0.6779110549073478,1868.6899999999814,0.19859600589442483,0.041379310344827586,6,1562.6400000000033,1,0,19-24,B,Under 15K,Renter,1 Adult Kids,4,3+,0
1632,3,60,2023.8900000000028,3.640089928057559,108276.0,304,107,275.7700000000001,0.0,993.2800000000003,1030.6100000000001,0.5153639772912554,37.329999999999814,0.11991772696833433,0.0,0,81.01999999999998,1,1,,,,,,,,1
1633,0,188,8707.029999999908,2.825123296560645,211390.0,1397,189,1746.710000000004,165.0,3164.849999999987,5542.179999999962,0.5087877266990031,2377.329999999975,0.1670894818505165,0.8776595744680851,10,1455.750000000001,1,0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1634,0,73,4037.1099999999888,2.3188454910970644,4663.0,807,135,820.5699999999998,7.0,2718.1299999999965,1318.9800000000014,0.6384641488589639,-1399.149999999995,0.1689222015447707,0.0958904109589041,4,579.0300000000005,1,1,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0
1635,2,18,116.69999999999999,2.9174999999999995,52.0,37,28,22.45,0.0,38.92,77.78,0.6022279348757498,38.86,0.16133668702838666,0.0,0,12.28,1,1,,,,,,,,1
1636,67,3,16.3,2.716666666666667,9.0,5,3,1.31,0.0,16.3,0.0,0.6331288343558282,-16.3,0.07438955139125497,0.0,0,1181.470000000001,1,0,,,,,,,,1
1637,0,42,628.0800000000002,7.389176470588237,251.0,40,22,370.4800000000002,0.0,417.9600000000001,210.12,0.7912049420455993,-207.8400000000001,0.37101426053517067,0.0,0,542.0500000000003,1,0,,,,,,,,1
1638,0,41,482.07000000000005,1.8830859375000002,377.0,188,79,162.49000000000004,0.0,135.20999999999998,346.85999999999984,0.6382268135333042,211.64999999999986,0.2520944520292913,0.0,0,70.11,1,1,,,,,,,,1
1639,0,89,1906.2600000000018,2.4068939393939415,1114.0,499,125,364.8400000000001,1.0,923.5100000000001,982.7500000000009,0.5923431221344413,59.240000000000805,0.16064462154902903,0.011235955056179775,4,671.84,1,0,,,,,,,,1
1640,0,136,4161.009999999989,4.334385416666655,261375.0,599,137,683.5099999999995,6.0,2042.270000000004,2118.7400000000016,0.3881076950067424,76.46999999999753,0.14108931328593982,0.04411764705882353,5,249.09000000000006,1,1,,,,,,,,1
1641,6,43,476.6800000000002,2.854371257485031,40017.0,134,60,101.01000000000003,1.0,226.14000000000001,250.54,0.4716161785684315,24.399999999999977,0.17485156398760582,0.023255813953488372,0,100.94,1,0,,,,,,,,1
1642,1,112,1804.9600000000037,1.9576572668112837,5296.0,339,96,447.7600000000003,7.0,980.3200000000012,824.6400000000003,0.5266100079780157,-155.68000000000086,0.1987641606591141,0.0625,6,291.1600000000001,1,0,,,,,,,,1
1643,1,36,1217.8900000000003,3.067732997481109,30287.0,352,99,267.40999999999997,0.0,455.84999999999974,762.0400000000002,0.6486710622470011,306.19000000000045,0.1800377028209789,0.0,0,243.51000000000008,1,0,,,,,,,,1
