household_key,recency_weeks,frequency_baskets,monetary_spend,avg_line_sales,total_units,product_diversity,category_diversity,discount_amount,coupon_line_count,first_half_spend,second_half_spend,top_department_share,spend_trend_change,discount_rate,coupon_engagement,campaign_exposure_count,future_spend,next_period_active_flag,next_period_spend_decline_flag,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,missing_demographic_flag
1460,3,54,2388.0600000000004,3.2227530364372474,62172.0,548,142,385.23,24.0,1202.87,1185.19,0.5008123748984531,-17.679999999999836,0.13890721850221216,0.4444444444444444,2,67.62,1,1,,,,,,,,1
1607,1,116,3289.86,7.722676056338028,1636.0,134,45,2095.7699999999995,20.0,1417.33,1872.5299999999997,0.9154249724912306,455.1999999999998,0.3891411032692554,0.1724137931034483,5,593.02,1,0,,,,,,,,1
877,2,54,2776.6400000000003,3.2898578199052135,71922.0,454,125,451.5199999999999,74.0,1090.6700000000003,1685.9700000000003,0.5099184626022819,595.3,0.1398691514670896,1.3703703703703705,4,578.43,1,0,,,,,,,,1
2230,0,35,1092.85,2.898806366047745,455.0,304,106,106.39999999999999,0.0,407.8,685.0500000000001,0.525863567735737,277.25000000000006,0.08872211799041066,0.0,1,102.79999999999998,1,1,,,,,,,,1
1900,0,46,6851.130000000006,3.906003420752569,2215.0,1013,168,718.55,5.0,2250.4100000000008,4600.720000000002,0.5434738502991475,2350.3100000000013,0.09492475243339209,0.10869565217391304,2,1690.0100000000004,1,0,,,,,,,,1
2373,5,121,2536.9699999999993,2.4092782526115855,80173.0,694,124,710.0399999999998,12.0,579.93,1957.04,0.5405739918091267,1377.1100000000001,0.2186750271788507,0.09917355371900827,2,48.629999999999995,1,1,,,,,,,,1
2477,0,35,1418.24,3.995042253521127,85670.0,290,89,291.4099999999999,5.0,790.5500000000001,627.69,0.39448189305054143,-162.86,0.17045009212411893,0.14285714285714285,1,452.98,1,0,,,,,,,,1
405,1,89,3330.97,3.656388583973655,507456.0,492,113,725.7,3.0,1623.5,1707.4700000000003,0.36501079265199027,83.97000000000025,0.17889056787956625,0.033707865168539325,3,322.00000000000006,1,1,,,,,,,,1
1818,0,43,1004.8000000000008,2.6031088082901572,514.0,279,110,201.79999999999998,2.0,960.4800000000007,44.32,0.4427448248407642,-916.1600000000007,0.16724680921597865,0.046511627906976744,1,328.63,1,0,,,,,,,,1
747,1,120,1051.74,2.423364055299539,634.0,310,101,277.28,2.0,450.72,601.0200000000001,0.5423678855991024,150.30000000000007,0.20863493401152727,0.016666666666666666,3,114.99000000000001,1,1,,,,,,,,1
2482,1,66,2364.1300000000006,2.618084163898118,1367.0,621,113,544.61,3.0,1936.7600000000002,427.37,0.7217877189494654,-1509.3900000000003,0.18723227239285734,0.045454545454545456,3,364.63999999999993,1,0,,,,,,,,1
896,0,105,4774.42,2.542289669861555,119017.0,1227,165,1413.2099999999998,24.0,2230.1800000000003,2544.2400000000007,0.5575839578419997,314.0600000000004,0.22839277720225673,0.22857142857142856,6,500.03999999999996,1,1,,,,,,,,1
1768,0,58,1107.93,2.749205955334988,7114.0,260,89,264.79999999999995,0.0,159.54,948.3899999999999,0.5256740046753856,788.8499999999999,0.19290027900606815,0.0,1,414.53999999999996,1,0,,,,,,,,1
2416,0,90,3535.910000000001,3.785770877944327,89617.0,604,142,488.41999999999996,2.0,1192.15,2343.76,0.6027868356377847,1151.6100000000001,0.12136678652098605,0.022222222222222223,3,887.0700000000003,1,0,,,,,,,,1
1385,1,101,5023.400000000001,3.189460317460318,2614.0,812,130,1084.3300000000002,3.0,2816.5700000000006,2206.8300000000004,0.6137536329975715,-609.7400000000002,0.17753404292593158,0.0297029702970297,4,614.1100000000001,1,1,,,,,,,,1
1681,0,87,2535.51,3.1263995067817514,95407.0,443,113,407.0400000000001,2.0,1264.1200000000001,1271.3899999999999,0.5635868129094342,7.269999999999754,0.13832900035683338,0.022988505747126436,2,66.77,1,1,,,,,,,,1
436,5,26,2013.75,3.191362916006339,798.0,445,126,275.07,0.0,971.5199999999999,1042.2299999999998,0.4743438857852265,70.70999999999992,0.12017983065509738,0.0,1,304.98999999999995,1,0,,,,,,,,1
1642,1,112,1804.96,1.95765726681128,5296.0,339,96,447.75999999999993,7.0,980.3199999999999,824.6399999999998,0.5266100079780162,-155.68000000000018,0.19876416065911431,0.0625,6,291.15999999999997,1,0,,,,,,,,1
2046,11,44,611.61,3.6623353293413174,16357.0,151,74,74.72,1.0,401.99,209.62,0.42765814816631514,-192.37,0.10886891145658793,0.022727272727272728,1,27.189999999999998,1,1,,,,,,,,1
960,0,97,2223.5400000000004,3.900947368421053,757.0,308,111,208.98,1.0,1128.16,1095.3799999999999,0.6876242388263757,-32.7800000000002,0.08591090720734051,0.010309278350515464,5,223.95000000000002,1,1,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+,0
1120,1,83,1678.7200000000005,2.5946213292117473,16187.0,473,121,306.46,5.0,930.2800000000001,748.4399999999999,0.6319398112847882,-181.84000000000015,0.15437391067812486,0.060240963855421686,1,59.120000000000005,1,1,35-44,B,Under 15K,Renter,2 Adults Kids,4,2,0
2147,0,72,4750.800000000001,2.2698518872431923,65299.0,956,146,1008.9999999999997,9.0,1350.5699999999997,3400.2300000000005,0.5164330218068534,2049.6600000000008,0.17517969373936587,0.125,4,955.2099999999999,1,0,25-34,A,75-99K,Homeowner,2 Adults Kids,3,1,0
49,0,96,5242.300000000002,3.7364932287954398,384725.0,915,155,1159.4499999999998,10.0,1352.6400000000003,3889.660000000001,0.5208935009442418,2537.020000000001,0.18111453899324395,0.10416666666666667,4,1202.73,1,0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
732,1,91,3324.87,2.5894626168224297,82285.0,678,132,1057.0599999999997,15.0,1422.02,1902.8500000000004,0.6731270696297901,480.8300000000004,0.24123160342588765,0.16483516483516483,7,642.95,1,0,55-64,A,75-99K,Homeowner,2 Adults Kids,4,2,0
1985,0,133,7131.250000000002,3.3354770813844725,2742.0,1133,166,1018.62,25.0,2162.5600000000004,4968.6900000000005,0.5490285714285713,2806.13,0.12498604272215383,0.18796992481203006,10,1474.1100000000001,1,0,25-34,U,50-74K,Unknown,Unknown,5+,3+,0
1015,2,97,3384.74,2.3056811989100816,19391.0,578,114,688.8,23.0,1661.1699999999998,1723.5699999999997,0.6464012006830658,62.399999999999864,0.16909125723572124,0.23711340206185566,5,422.98,1,1,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
2446,2,170,5863.770000000001,4.428829305135952,769077.0,763,145,965.6700000000001,30.0,2780.6000000000004,3083.17,0.37981708013786347,302.5699999999997,0.14139812341861116,0.17647058823529413,4,592.01,1,1,35-44,U,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1892,1,286,5150.509999999999,2.8677672605790643,131656.0,927,161,1183.31,3.0,2098.8199999999997,3051.6899999999996,0.45256877474269547,952.8699999999999,0.1868240650981556,0.01048951048951049,6,381.7,1,1,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,0
1222,0,158,5412.830000000003,2.9258540540540556,2503.0,1013,170,1132.19,27.0,2761.5400000000013,2651.2900000000004,0.5619204741327547,-110.25000000000091,0.1729849565012788,0.17088607594936708,5,420.56000000000006,1,1,45-54,U,15-24K,Homeowner,Single Female,1,None/Unknown,0
387,0,121,4848.580000000001,3.6815337889141997,1634.0,840,172,711.4899999999999,28.0,1820.9100000000003,3027.670000000001,0.507571288913455,1206.7600000000007,0.1279642162778526,0.23140495867768596,3,848.6700000000001,1,0,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,0
661,0,326,7322.180000000006,4.833122112211225,1880.0,573,120,686.8199999999999,2.0,2944.4900000000016,4377.690000000001,0.435520569010868,1433.1999999999998,0.08575602447246841,0.006134969325153374,5,949.1299999999999,1,1,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
1609,0,355,24180.27,4.18126750821373,1879995.0,1474,200,2188.7699999999995,95.0,9890.62000000001,14289.650000000005,0.44630601726118085,4399.029999999995,0.08300529712116934,0.2676056338028169,3,3679.4100000000017,1,0,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,0
2312,0,271,12225.340000000013,3.6990438729198223,5201.0,1392,197,2146.57,11.0,5459.810000000003,6765.530000000005,0.4553370294813882,1305.720000000002,0.14935871432537487,0.04059040590405904,6,2457.4700000000016,1,0,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0
1965,0,148,3743.290000000001,4.201223344556679,554690.0,573,126,601.5000000000001,27.0,1398.5100000000002,2344.78,0.3714005594009547,946.27,0.1384416738208291,0.18243243243243243,7,399.4,1,1,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1,0
718,0,560,17493.22,2.820122521360632,868890.0,2593,216,3790.1800000000003,277.0,7626.7500000000055,9866.470000000005,0.5158489974973164,2239.7199999999993,0.17808150953325128,0.49464285714285716,12,1806.640000000001,1,1,45-54,A,25-34K,Homeowner,2 Adults Kids,5+,3+,0
2162,0,143,11499.550000000007,6.179231595916177,578687.0,834,165,1233.2999999999997,136.0,3811.4900000000007,7688.060000000003,0.4055149984129812,3876.5700000000024,0.09685969755396467,0.951048951048951,7,2423.8999999999996,1,0,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,0
878,1,163,5107.980000000001,2.381342657342658,44163.0,990,146,1269.49,1.0,2541.4400000000005,2566.5400000000004,0.5994815954643516,25.09999999999991,0.19905856083995688,0.006134969325153374,7,872.7399999999998,1,0,25-34,U,35-49K,Unknown,1 Adult Kids,3,2,0
1595,1,123,4966.280000000002,3.8951215686274523,314008.0,705,136,586.3599999999999,3.0,3009.8600000000006,1956.42,0.44286065223869764,-1053.4400000000005,0.1056002189949285,0.024390243902439025,3,677.7900000000001,1,1,45-54,U,50-74K,Homeowner,Single Male,1,None/Unknown,0
786,1,181,5952.310000000002,3.4931396713615035,1869.0,735,152,614.9200000000001,0.0,2542.08,3410.230000000001,0.6453360124052677,868.150000000001,0.09363460698041638,0.0,6,1481.7600000000002,1,0,19-24,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2359,1,160,2666.6700000000005,3.375531645569621,171530.0,425,116,509.34,10.0,1177.0200000000002,1489.65,0.47308065864917664,312.6299999999999,0.16037103157735647,0.0625,4,139.6,1,1,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
67,0,171,7172.820000000002,3.460115774240233,255170.0,1019,177,1907.2900000000002,192.0,3244.3500000000013,3928.470000000001,0.5660437596370743,684.1199999999999,0.21005142008191527,1.1228070175438596,5,2446.0800000000013,1,0,45-54,A,Under 15K,Homeowner,2 Adults Kids,5+,3+,0
1517,0,118,3284.74,2.6511218724778045,39399.0,723,134,1092.79,18.0,1106.81,2177.9300000000003,0.6466447877153138,1071.1200000000003,0.24963621037434353,0.15254237288135594,5,586.3,1,0,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2,0
1300,1,59,1675.8400000000004,3.06930402930403,95489.0,382,124,328.5899999999999,13.0,245.54000000000002,1430.3000000000002,0.4767638915409585,1184.7600000000002,0.16393189086174118,0.22033898305084745,1,1283.8100000000004,1,0,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2,0
2347,1,69,2317.8300000000004,4.0806866197183105,108078.0,392,122,501.80999999999995,7.0,254.28000000000003,2063.5500000000006,0.586061100253254,1809.2700000000007,0.1779695280248542,0.10144927536231885,1,914.72,1,0,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0
1980,2,50,4069.2,3.3825436408977554,110220.0,775,154,732.3399999999999,3.0,1795.73,2273.4700000000003,0.5611274943477834,477.74000000000024,0.15252189922399895,0.06,1,373.94999999999993,1,1,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,0
696,0,273,12287.270000000008,3.784191561441333,748761.0,1567,206,2105.74,62.0,4147.530000000002,8139.740000000003,0.503285107269556,3992.210000000002,0.14630296234074724,0.2271062271062271,2,2428.26,1,0,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1829,0,293,6028.270000000002,3.8593277848911667,287484.0,625,143,837.96,10.0,2517.980000000001,3510.2900000000004,0.5274946211765563,992.3099999999995,0.12204077055385558,0.034129692832764506,3,590.28,1,1,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0
413,0,259,5417.870000000003,3.9259927536231904,531374.0,500,140,515.5,3.0,1869.7800000000004,3548.090000000001,0.30335353192306186,1678.3100000000006,0.08688148556385322,0.011583011583011582,8,545.91,1,1,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,0
249,0,127,2701.0100000000007,2.5481226415094347,18237.0,565,141,515.5600000000001,18.0,971.3399999999999,1729.6699999999998,0.4600686409898518,758.3299999999999,0.16028253698815817,0.14173228346456693,3,122.21999999999998,1,1,35-44,A,Under 15K,Renter,Unknown,3,1,0
78,0,175,1984.61,2.4410947109471093,1253.0,334,89,321.85999999999996,0.0,511.57,1473.0399999999997,0.6728626783095923,961.4699999999998,0.13954657983845442,0.0,5,520.5300000000001,1,0,55-64,U,25-34K,Unknown,Single Male,1,None/Unknown,0
1437,0,94,4352.040000000001,2.1270967741935487,3507.0,1191,157,1252.8899999999999,111.0,2255.7200000000007,2096.32,0.6325378443212837,-159.40000000000055,0.22353356776980263,1.1808510638297873,5,423.52,1,1,25-34,A,15-24K,Homeowner,1 Adult Kids,3,1,0
802,3,54,2003.13,3.7582176360225144,731.0,316,107,235.8,2.0,1223.3399999999997,779.79,0.5003669257611836,-443.5499999999997,0.10531816537363829,0.037037037037037035,3,151.3,1,1,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2499,0,81,2688.46,2.9608590308370046,143109.0,600,133,375.5,0.0,1026.82,1661.6399999999999,0.5404209101121087,634.8199999999999,0.12255381924046006,0.0,2,705.61,1,0,25-34,U,Under 15K,Unknown,2 Adults Kids,3,1,0
1814,4,45,3351.190000000001,3.7696175478065252,11224.0,727,163,428.7,5.0,1560.4800000000007,1790.71,0.4858841187757183,230.22999999999934,0.11341599887827421,0.1111111111111111,2,756.6600000000002,1,0,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1759,0,198,3286.6500000000005,2.1136012861736337,21727.0,939,153,849.72,2.0,940.16,2346.49,0.6572528258256887,1406.33,0.20542649714604833,0.010101010101010102,6,722.9699999999999,1,0,35-44,U,35-49K,Unknown,2 Adults Kids,5+,3+,0
85,0,251,4068.4500000000016,2.6660878112712987,132889.0,854,155,818.1300000000002,3.0,2296.4700000000003,1771.9800000000002,0.48385994666273374,-524.49,0.16742384244195324,0.01195219123505976,8,628.04,1,0,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0
1944,0,151,8682.130000000006,3.635732830820773,590212.0,982,167,1112.4299999999998,62.0,3531.9000000000024,5150.230000000002,0.48742762432720976,1618.33,0.11357631174856238,0.4105960264900662,10,2260.7500000000005,1,0,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2,0
2378,0,129,6434.660000000003,2.95167889908257,36113.0,1044,176,1417.8899999999999,14.0,932.96,5501.700000000002,0.5581304995135716,4568.740000000002,0.18056427529910657,0.10852713178294573,7,1876.4200000000005,1,0,25-34,A,50-74K,Unknown,2 Adults Kids,5+,3+,0
2069,1,81,1717.7900000000004,2.961706896551725,3201.0,454,128,256.99,3.0,858.8199999999999,858.97,0.48147328835305814,0.15000000000009095,0.13013601515105477,0.037037037037037035,3,350.3800000000001,1,0,35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,0
428,0,93,3338.14,2.1412059012187297,2034.0,830,121,702.9199999999998,3.0,1579.5000000000005,1758.64,0.8015182107401128,179.13999999999965,0.1739444601169,0.03225806451612903,4,23.29,1,1,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,0
2181,1,45,1999.1000000000004,3.476695652173914,714.0,492,140,291.59000000000003,7.0,387.4599999999999,1611.6400000000008,0.5738282227002149,1224.1800000000007,0.12729352291231025,0.15555555555555556,1,1075.35,1,0,55-64,A,100-124K,Homeowner,2 Adults Kids,3,1,0
2198,0,325,5601.390000000003,2.709912917271409,228055.0,973,170,914.9700000000001,54.0,1798.3100000000004,3803.0800000000017,0.5194407102522764,2004.7700000000013,0.14041121116697047,0.16615384615384615,3,1604.4900000000005,1,0,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,0
797,0,87,2854.6,4.119191919191919,794.0,511,149,227.18,1.0,1267.93,1586.6699999999996,0.5912527149162754,318.73999999999955,0.07371713749845869,0.011494252873563218,5,204.96999999999997,1,1,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
569,0,92,6013.310000000004,4.068545331529096,66608.0,858,174,455.94000000000005,5.0,3689.780000000001,2323.5300000000007,0.4231446574349234,-1366.2500000000005,0.07047803068361863,0.05434782608695652,6,735.8800000000002,1,1,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,0
113,0,192,12911.040000000012,3.5074816625916903,985256.0,1732,206,1950.1499999999996,68.0,5740.500000000003,7170.540000000003,0.4701069782139934,1430.04,0.1312243501361599,0.3541666666666667,9,2413.910000000001,1,0,35-44,A,125-149K,Homeowner,2 Adults Kids,4,2,0
1820,1,74,4181.030000000002,3.120171641791046,27992.0,739,142,440.4,2.0,579.8299999999999,3601.200000000001,0.578508166647931,3021.3700000000013,0.09529517919778074,0.02702702702702703,3,27.049999999999997,1,1,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2183,0,144,3439.860000000001,3.9402749140893483,354912.0,525,129,804.75,7.0,859.2099999999999,2580.65,0.3427145290796717,1721.44,0.18959339020546054,0.04861111111111111,5,653.26,1,0,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1979,0,89,999.0899999999999,3.083611111111111,26050.0,183,77,240.68,10.0,548.8699999999999,450.2200000000001,0.48612237135793585,-98.6499999999998,0.19413278269356413,0.11235955056179775,3,147.58,1,0,45-54,U,150-174K,Unknown,2 Adults Kids,3,1,0
1566,0,239,7412.070000000003,4.349806338028171,390534.0,969,174,825.4799999999999,14.0,235.9,7176.170000000004,0.5285689422792822,6940.270000000004,0.10020940692317493,0.058577405857740586,4,3155.640000000001,1,0,35-44,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1823,0,296,10212.410000000007,3.242034920634923,672157.0,1242,170,1985.5599999999993,158.0,3735.9400000000014,6476.470000000004,0.46331766938460145,2740.5300000000025,0.16277790484810162,0.5337837837837838,6,2056.4400000000005,1,0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
381,2,81,2595.8200000000006,2.8462938596491236,1074.0,655,153,411.32,13.0,1357.8800000000006,1237.9400000000003,0.4822406792458644,-119.94000000000028,0.13678112758301905,0.16049382716049382,5,524.97,1,0,25-34,B,35-49K,Homeowner,1 Adult Kids,2,1,0
2455,0,88,4467.460000000002,4.512585858585861,38783.0,650,150,676.1299999999999,9.0,1022.4700000000001,3444.9900000000002,0.5761461770222898,2422.52,0.13145099045608216,0.10227272727272728,6,871.5699999999999,1,0,45-54,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2234,0,152,6410.390000000001,4.093480204342274,284191.0,768,147,1077.3199999999997,17.0,2788.620000000001,3621.7700000000004,0.4038771432003356,833.1499999999996,0.14387843546291185,0.1118421052631579,3,1561.1800000000003,1,0,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1937,0,136,5828.300000000003,2.213558678313712,26489.0,1172,177,965.3099999999996,34.0,2487.3100000000013,3340.9900000000002,0.5819621501981708,853.6799999999989,0.14209087657372138,0.25,4,914.1399999999999,1,0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1509,0,181,5589.690000000002,4.422223101265825,533694.0,594,156,581.06,6.0,2373.1900000000005,3216.500000000001,0.46018294395574694,843.3100000000004,0.09416359437669647,0.03314917127071823,2,863.1399999999999,1,0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2282,1,63,871.2900000000001,1.9847152619589978,469.0,264,94,92.22,10.0,334.63999999999993,536.65,0.41744998794890337,202.01000000000005,0.0957125509854594,0.15873015873015872,2,232.58999999999997,1,0,55-64,B,175-199K,Homeowner,Single Female,1,None/Unknown,0
1326,0,335,7206.840000000001,3.498466019417476,351968.0,1147,171,1311.96,12.0,1264.6400000000003,5942.200000000002,0.4858606546003518,4677.560000000001,0.15400760670516972,0.03582089552238806,6,1624.37,1,0,45-54,U,Under 15K,Homeowner,Single Male,1,None/Unknown,0
257,1,108,2374.8199999999997,2.4012335692618803,16069.0,533,115,614.14,1.0,966.52,1408.3000000000002,0.4825292022132205,441.7800000000002,0.20546946094962798,0.009259259259259259,3,315.17,1,1,25-34,U,25-34K,Unknown,1 Adult Kids,3,2,0
2057,1,107,2660.5,3.1786140979689366,253999.0,602,132,637.6199999999999,11.0,909.06,1751.4399999999998,0.5034316857733508,842.3799999999999,0.19332832037645686,0.102803738317757,2,489.94999999999993,1,0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1069,0,50,3088.57,4.24837689133425,1294.0,463,108,642.8599999999999,1.0,1237.54,1851.03,0.45393499256937675,613.49,0.1722824761552541,0.02,7,344.7,1,1,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0
300,0,98,4711.100000000002,3.2423262216104627,1978.0,944,143,843.9300000000001,3.0,3168.9600000000005,1542.14,0.5731315404045764,-1626.8200000000004,0.1519217717996122,0.030612244897959183,6,263.21,1,1,55-64,A,Under 15K,Unknown,Single Female,2,None/Unknown,0
319,0,101,3648.2100000000005,2.6551746724890832,220391.0,846,151,827.0500000000001,6.0,1608.5,2039.7100000000003,0.47958039696179755,431.21000000000026,0.18480490518986606,0.0594059405940594,5,110.28999999999999,1,1,45-54,U,35-49K,Homeowner,1 Adult Kids,4,3+,0
1488,0,64,2520.4500000000007,2.5305722891566274,28362.0,651,141,637.02,24.0,830.2200000000001,1690.23,0.5192326767045564,860.0099999999999,0.20175013539321032,0.375,4,726.47,1,0,25-34,A,50-74K,Probable Owner,Single Female,2,None/Unknown,0
941,2,95,1702.9000000000003,3.3521653543307095,69951.0,402,125,211.12,1.0,786.5500000000001,916.35,0.4847730342357155,129.79999999999995,0.11030187772332575,0.010526315789473684,5,503.16,1,0,19-24,A,200-249K,Unknown,2 Adults No Kids,2,None/Unknown,0
1841,0,28,2062.95,3.139954337899543,884.0,360,103,258.78999999999996,9.0,840.12,1222.8300000000002,0.6147604159092562,382.71000000000015,0.11146381593115508,0.32142857142857145,1,338.83000000000004,1,0,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1524,0,51,2341.1300000000006,3.1551617250673862,184972.0,437,129,503.40999999999997,52.0,721.32,1619.8100000000002,0.46380166842507675,898.4900000000001,0.17697413290022285,1.0196078431372548,1,459.68000000000006,1,0,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1580,0,155,1332.9000000000003,1.3942468619246866,20671.0,457,121,311.4899999999999,1.0,61.879999999999995,1271.0200000000002,0.5668017105559308,1209.1400000000003,0.1894258661266487,0.0064516129032258064,2,438.1199999999999,1,0,19-24,B,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0
2224,0,90,3530.0000000000014,2.5672727272727283,1478.0,725,135,883.3600000000002,2.0,1668.25,1861.7500000000002,0.6337478753541075,193.50000000000023,0.20015589029673536,0.022222222222222223,7,454.09999999999997,1,1,19-24,B,250K+,Homeowner,Single Male,1,None/Unknown,0
242,0,71,4221.670000000001,2.887599179206567,1878.0,819,153,592.2900000000001,10.0,2178.83,2042.8400000000001,0.4706336591917416,-135.98999999999978,0.12303592053112197,0.14084507042253522,4,1010.1300000000001,1,0,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+,0
1534,0,259,6863.980000000001,3.4771935157041547,605588.0,752,154,942.9699999999999,86.0,1925.4600000000005,4938.52,0.5883510732840129,3013.06,0.12078596635049535,0.33204633204633205,8,1585.7000000000003,1,0,25-34,A,75-99K,Renter,2 Adults Kids,3,1,0
631,0,417,7774.350000000002,3.083835779452599,706351.0,850,179,1337.53,15.0,3695.520000000002,4078.8299999999995,0.40572781004199693,383.3099999999977,0.14678968555336544,0.03597122302158273,5,1503.3700000000003,1,0,65+,A,100-124K,Homeowner,2 Adults Kids,3,1,0
469,1,142,6887.1600000000035,2.88286312264546,74554.0,1194,177,1134.21,109.0,3505.4400000000014,3381.7200000000007,0.5383205849726156,-123.72000000000071,0.1413985391522894,0.7676056338028169,4,861.3300000000002,1,1,45-54,U,75-99K,Probable Owner,Single Female,1,None/Unknown,0
771,0,433,6847.770000000004,2.0011016949152554,8882.0,1466,203,1704.5699999999997,13.0,1847.8000000000006,4999.970000000005,0.46476444156272745,3152.170000000004,0.19931036418103104,0.03002309468822171,7,1143.2000000000003,1,0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
8,1,96,4387.35,2.8489285714285715,67794.0,1049,174,881.8399999999999,22.0,1656.93,2730.4200000000005,0.5447137793884692,1073.4900000000005,0.16735779123546501,0.22916666666666666,9,1147.6200000000008,1,0,25-34,U,25-34K,Unknown,2 Adults Kids,3,1,0
1188,0,104,2499.81,1.5672789968652037,13568.0,909,141,885.9,6.0,1227.8300000000002,1271.9800000000002,0.675759357711186,44.15000000000009,0.2616585590614672,0.057692307692307696,2,1222.4100000000003,1,0,45-54,U,35-49K,Renter,Unknown,1,None/Unknown,0
2496,0,58,4010.9,2.906449275362319,120773.0,727,138,1087.6,48.0,1581.56,2429.34,0.4199057568126853,847.7800000000002,0.213317642443856,0.8275862068965517,5,328.76,1,1,45-54,A,75-99K,Homeowner,Unknown,3,1,0
2231,0,81,3676.4700000000016,3.028393739703461,27877.0,850,173,514.63,84.0,2125.580000000001,1550.8899999999999,0.49212695874031326,-574.690000000001,0.12279115268068046,1.037037037037037,3,723.79,1,0,35-44,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown,0
540,0,76,2417.46,3.4048732394366197,62838.0,409,128,323.89,5.0,423.72,1993.7400000000002,0.4385139774804961,1570.0200000000002,0.11814981669615335,0.06578947368421052,1,863.2700000000002,1,0,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,0
2427,0,290,7371.400000000006,2.9485600000000023,539428.0,1148,166,1839.3899999999999,52.0,3065.3200000000024,4306.080000000002,0.48706215915565515,1240.7599999999993,0.1996994828890897,0.1793103448275862,9,1354.5400000000006,1,0,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,0
567,0,227,2611.67,2.492051526717557,25175.0,523,132,503.88,1.0,436.35,2175.3199999999997,0.49549521953386133,1738.9699999999998,0.16173067355683587,0.004405286343612335,3,523.2299999999999,1,0,19-24,U,25-34K,Unknown,Single Male,1,None/Unknown,0
212,1,102,2829.880000000001,2.5448561151079145,40683.0,814,162,428.61,4.0,1297.9099999999999,1531.97,0.5494367252321652,234.06000000000017,0.13153638648576485,0.0392156862745098,5,222.77999999999997,1,1,35-44,U,Under 15K,Unknown,Single Female,1,None/Unknown,0
2243,1,35,3244.56,3.376233090530697,1306.0,458,119,663.6099999999999,2.0,622.1599999999999,2622.4,0.4901743225583746,2000.2400000000002,0.16980069956015217,0.05714285714285714,2,775.1500000000002,1,0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2421,1,64,7108.710000000004,2.654484690067216,3194.0,1431,162,1517.5899999999997,64.0,3946.520000000002,3162.1900000000005,0.5618895692748753,-784.3300000000013,0.17592594739343625,1.0,6,1641.0500000000002,1,0,45-54,A,150-174K,Homeowner,2 Adults Kids,5+,3+,0
